Charging Point Number,Transaction Start,Charge Start,Charge End,Transaction End,Start Wh,End Wh,Total Wh,Connect Time
6118,27/05/2021 07:40:12,27/05/2021 07:40:16,27/05/2021 11:05:03,27/05/2021 13:38:36,2953991,2962171,8180,358
6136,27/05/2021 12:36:12,27/05/2021 12:36:14,27/05/2021 17:02:43,27/05/2021 17:02:45,2057543,2072005,14462,266
6179,27/05/2021 14:02:03,27/05/2021 14:02:12,27/05/2021 17:29:45,27/05/2021 17:29:59,274741473,274752978,11505,207
6150,27/05/2021 17:41:58,27/05/2021 17:42:02,27/05/2021 20:21:29,27/05/2021 20:21:32,164139,173995,9856,159
6150,27/05/2021 17:41:58,27/05/2021 17:42:02,27/05/2021 20:21:29,27/05/2021 20:21:32,164139,173995,9856,159
6150,27/05/2021 17:41:58,27/05/2021 17:42:02,27/05/2021 20:21:29,27/05/2021 20:21:32,164139,173995,9856,159
6150,27/05/2021 17:41:58,27/05/2021 17:42:02,27/05/2021 20:21:29,27/05/2021 20:21:32,164139,173995,9856,159
6136,27/05/2021 19:31:01,27/05/2021 19:31:02,27/05/2021 21:58:29,27/05/2021 21:58:35,2072011,2081381,9370,147
6116,27/05/2021 19:55:44,27/05/2021 19:55:59,27/05/2021 23:16:40,27/05/2021 23:19:37,690421,701813,11392,203
6116,27/05/2021 19:55:44,27/05/2021 19:55:59,27/05/2021 23:16:40,27/05/2021 23:19:37,690421,701813,11392,203
6116,27/05/2021 19:55:44,27/05/2021 19:55:59,27/05/2021 23:16:40,27/05/2021 23:19:37,690421,701813,11392,203
6116,27/05/2021 19:55:44,27/05/2021 19:55:59,27/05/2021 23:16:40,27/05/2021 23:19:37,690421,701813,11392,203
6189,27/05/2021 17:23:30,27/05/2021 17:23:32,28/05/2021 05:23:22,28/05/2021 05:23:24,277161500,277190081,28581,719
6132,27/05/2021 19:59:58,27/05/2021 19:59:59,28/05/2021 01:51:01,28/05/2021 07:11:23,3824534,3842760,18226,671
6132,27/05/2021 19:59:58,27/05/2021 19:59:59,28/05/2021 01:51:01,28/05/2021 07:11:23,3824534,3842760,18226,671
6132,27/05/2021 19:59:58,27/05/2021 19:59:59,28/05/2021 01:51:01,28/05/2021 07:11:23,3824534,3842760,18226,671
6132,27/05/2021 19:59:58,27/05/2021 19:59:59,28/05/2021 01:51:01,28/05/2021 07:11:23,3824534,3842760,18226,671
6168,28/05/2021 08:23:53,28/05/2021 08:23:56,28/05/2021 11:44:24,28/05/2021 11:44:51,273892635,273904208,11573,200
6108,28/05/2021 12:24:09,28/05/2021 12:24:19,28/05/2021 15:53:15,28/05/2021 15:53:15,117223,129753,12530,209
6175,28/05/2021 14:38:55,28/05/2021 14:38:57,28/05/2021 15:57:07,28/05/2021 15:57:09,275236635,275241018,4383,78
6108,28/05/2021 16:01:00,28/05/2021 16:01:08,28/05/2021 16:01:30,28/05/2021 16:01:30,129754,129772,18,0
6119,28/05/2021 07:12:37,28/05/2021 07:12:38,28/05/2021 17:17:52,28/05/2021 17:17:54,990124,1026007,35883,605
6169,28/05/2021 13:57:29,28/05/2021 13:57:32,28/05/2021 15:09:12,28/05/2021 18:18:58,273362774,273364038,1264,261
6136,28/05/2021 19:25:28,28/05/2021 19:25:29,28/05/2021 20:44:55,28/05/2021 20:45:05,2081432,2086494,5062,79
6143,28/05/2021 19:46:35,28/05/2021 19:46:36,28/05/2021 21:33:02,28/05/2021 21:36:24,1497496,1502683,5187,109
6136,29/05/2021 03:23:13,29/05/2021 03:23:15,29/05/2021 08:55:02,29/05/2021 09:10:23,2086511,2104454,17943,347
6132,28/05/2021 21:34:33,28/05/2021 21:34:34,29/05/2021 01:06:05,29/05/2021 09:13:25,3842789,3852812,10023,698
6130,29/05/2021 09:01:55,29/05/2021 09:01:57,29/05/2021 11:03:46,29/05/2021 11:30:33,172233,178632,6399,148
6169,29/05/2021 10:20:23,29/05/2021 10:20:32,29/05/2021 16:08:51,29/05/2021 16:11:58,273364074,273384641,20567,351
6172,29/05/2021 15:58:49,29/05/2021 15:58:51,29/05/2021 16:23:23,29/05/2021 16:23:29,304709517,304710964,1447,24
6185,29/05/2021 16:21:16,29/05/2021 16:21:23,29/05/2021 16:59:53,29/05/2021 16:59:56,285315639,285317718,2079,38
6109,29/05/2021 15:24:44,29/05/2021 15:24:45,29/05/2021 18:17:11,29/05/2021 18:46:10,354113,362396,8283,201
6107,29/05/2021 17:14:07,29/05/2021 17:14:09,29/05/2021 20:04:48,29/05/2021 20:04:58,501623,511668,10045,170
6136,29/05/2021 17:20:24,29/05/2021 17:20:25,29/05/2021 21:15:58,29/05/2021 21:16:00,2104473,2117854,13381,235
6170,29/05/2021 21:38:14,29/05/2021 21:38:15,30/05/2021 06:40:43,30/05/2021 06:40:45,120745,154139,33394,542
6136,29/05/2021 21:26:51,29/05/2021 21:26:53,30/05/2021 08:48:18,30/05/2021 08:48:36,2117854,2161221,43367,681
6189,29/05/2021 18:12:50,29/05/2021 18:12:51,30/05/2021 04:25:18,30/05/2021 09:32:14,277190153,277222427,32274,919
6188,30/05/2021 12:46:43,30/05/2021 12:46:47,30/05/2021 13:30:42,30/05/2021 13:31:21,274456300,274458676,2376,44
6136,30/05/2021 08:59:38,30/05/2021 08:59:40,30/05/2021 16:45:25,30/05/2021 16:45:27,2161222,2188834,27612,465
6170,30/05/2021 13:55:51,30/05/2021 13:55:52,30/05/2021 17:19:47,30/05/2021 17:19:54,154154,166541,12387,204
6115,30/05/2021 11:00:40,30/05/2021 11:00:44,30/05/2021 16:25:38,30/05/2021 19:23:58,569112,586574,17462,503
6151,30/05/2021 11:06:52,30/05/2021 11:06:53,30/05/2021 20:17:29,30/05/2021 20:17:38,102966498,102999060,32562,550
6132,29/05/2021 15:54:24,29/05/2021 15:54:25,29/05/2021 20:15:50,30/05/2021 22:16:26,3852826,3865601,12775,1822
6170,30/05/2021 20:45:34,30/05/2021 20:45:35,31/05/2021 05:39:05,31/05/2021 05:39:10,166549,199142,32593,533
6151,30/05/2021 22:07:08,30/05/2021 22:07:09,31/05/2021 06:25:55,31/05/2021 06:25:58,102999065,103017043,17978,498
6184,30/05/2021 12:32:17,30/05/2021 12:32:23,30/05/2021 20:41:44,31/05/2021 08:10:43,1018893,1048033,29140,1178
6184,30/05/2021 12:32:17,30/05/2021 12:32:23,30/05/2021 20:41:44,31/05/2021 08:10:43,1018893,1048033,29140,1178
6184,30/05/2021 12:32:17,30/05/2021 12:32:23,30/05/2021 20:41:44,31/05/2021 08:10:43,1018893,1048033,29140,1178
6184,30/05/2021 12:32:17,30/05/2021 12:32:23,30/05/2021 20:41:44,31/05/2021 08:10:43,1018893,1048033,29140,1178
6132,31/05/2021 08:05:35,31/05/2021 08:05:36,31/05/2021 08:30:29,31/05/2021 08:30:33,3865621,3866898,1277,24
6188,31/05/2021 07:56:33,31/05/2021 07:56:37,31/05/2021 11:33:54,31/05/2021 12:25:32,274458720,274468086,9366,268
6189,31/05/2021 13:52:16,31/05/2021 13:52:18,31/05/2021 15:42:22,31/05/2021 15:42:24,277222482,277228684,6202,110
6138,31/05/2021 10:28:35,31/05/2021 10:28:43,31/05/2021 14:00:02,31/05/2021 17:19:38,476513,488017,11504,411
6122,31/05/2021 13:13:09,31/05/2021 13:13:15,31/05/2021 15:19:47,31/05/2021 17:53:59,67423,67423,0,280
6170,31/05/2021 21:18:20,31/05/2021 21:18:21,01/06/2021 04:32:08,01/06/2021 04:32:13,199173,225819,26646,433
6107,31/05/2021 14:23:13,31/05/2021 14:23:15,01/06/2021 06:43:56,01/06/2021 06:45:05,511774,569096,57322,981
6136,31/05/2021 19:19:02,31/05/2021 19:19:03,01/06/2021 07:21:55,01/06/2021 07:22:22,2188897,2235052,46155,723
6118,01/06/2021 10:32:19,01/06/2021 10:32:21,01/06/2021 11:05:30,01/06/2021 11:05:35,2962308,2964363,2055,33
6132,01/06/2021 13:00:29,01/06/2021 13:00:30,01/06/2021 14:17:23,01/06/2021 14:17:25,3866955,3871228,4273,76
6109,01/06/2021 15:30:11,01/06/2021 15:30:13,01/06/2021 18:24:02,01/06/2021 18:58:57,362589,371092,8503,208
6151,01/06/2021 15:38:51,01/06/2021 15:38:53,01/06/2021 19:30:40,01/06/2021 19:30:42,103017120,103029157,12037,231
6155,01/06/2021 18:32:14,01/06/2021 18:32:15,01/06/2021 22:03:01,01/06/2021 22:03:03,127695,131689,3994,210
6189,01/06/2021 16:24:06,01/06/2021 16:24:08,02/06/2021 05:07:23,02/06/2021 05:07:25,277228732,277261874,33142,763
6101,01/06/2021 22:46:36,01/06/2021 22:46:38,02/06/2021 05:20:11,02/06/2021 05:20:14,555222,578036,22814,393
6177,01/06/2021 18:46:52,01/06/2021 18:46:56,02/06/2021 00:16:30,02/06/2021 05:42:05,150157,169518,19361,655
6170,01/06/2021 18:32:54,01/06/2021 18:32:55,02/06/2021 05:22:31,02/06/2021 05:43:31,225847,262604,36757,670
6132,01/06/2021 17:32:05,01/06/2021 17:32:06,02/06/2021 03:19:44,02/06/2021 07:05:40,3871234,3903464,32230,813
6137,01/06/2021 14:56:25,01/06/2021 14:56:28,02/06/2021 08:12:39,02/06/2021 08:12:41,121302,183448,62146,1036
6179,02/06/2021 09:39:50,02/06/2021 09:39:57,02/06/2021 10:42:21,02/06/2021 10:42:24,274753265,274756657,3392,62
6179,02/06/2021 09:39:50,02/06/2021 09:39:57,02/06/2021 10:42:21,02/06/2021 10:42:24,274753265,274756657,3392,62
6179,02/06/2021 09:39:50,02/06/2021 09:39:57,02/06/2021 10:42:21,02/06/2021 10:42:24,274753265,274756657,3392,62
6179,02/06/2021 09:39:50,02/06/2021 09:39:57,02/06/2021 10:42:21,02/06/2021 10:42:24,274753265,274756657,3392,62
6118,02/06/2021 08:42:18,02/06/2021 08:42:27,02/06/2021 11:22:04,02/06/2021 11:34:37,2964409,2973348,8939,172
6132,02/06/2021 16:51:11,02/06/2021 16:51:12,02/06/2021 19:42:46,02/06/2021 19:42:55,3903483,3913291,9808,171
6136,02/06/2021 15:55:30,02/06/2021 15:55:32,02/06/2021 20:28:01,02/06/2021 20:28:03,2235132,2251060,15928,272
6189,02/06/2021 16:15:49,02/06/2021 16:15:51,03/06/2021 00:33:58,03/06/2021 05:14:25,277261895,277287866,25971,778
6170,02/06/2021 19:58:56,02/06/2021 19:58:57,03/06/2021 05:27:21,03/06/2021 05:27:26,262632,297605,34973,568
6116,02/06/2021 07:24:49,02/06/2021 07:24:51,02/06/2021 10:53:54,03/06/2021 06:47:30,702070,715238,13168,1402
6138,02/06/2021 19:48:34,02/06/2021 19:48:36,03/06/2021 07:30:32,03/06/2021 07:30:35,488122,528995,40873,702
6175,03/06/2021 17:36:10,03/06/2021 17:37:08,03/06/2021 17:37:18,03/06/2021 17:37:54,275241308,275241308,0,1
6109,03/06/2021 16:24:55,03/06/2021 16:24:56,03/06/2021 17:51:09,03/06/2021 17:51:29,371223,375869,4646,86
6175,03/06/2021 17:38:12,03/06/2021 17:39:27,03/06/2021 19:07:57,03/06/2021 19:13:48,275241308,275241315,7,95
6138,03/06/2021 13:52:38,03/06/2021 13:52:44,03/06/2021 15:57:10,03/06/2021 19:29:25,529010,535581,6571,336
6189,03/06/2021 15:38:18,03/06/2021 15:38:20,03/06/2021 22:32:27,04/06/2021 05:10:49,277287886,277308933,21047,812
6170,03/06/2021 20:09:58,03/06/2021 20:09:59,04/06/2021 05:12:27,04/06/2021 05:12:32,297635,329269,31634,542
6132,03/06/2021 19:00:37,03/06/2021 19:00:38,04/06/2021 01:14:27,04/06/2021 07:09:38,3913337,3932928,19591,729
6175,03/06/2021 19:14:50,03/06/2021 19:14:51,04/06/2021 00:31:32,04/06/2021 07:44:01,275241315,275252787,11472,749
6150,04/06/2021 14:18:18,04/06/2021 14:18:22,04/06/2021 15:34:14,04/06/2021 15:34:56,174401,179141,4740,76
6159,04/06/2021 15:03:11,04/06/2021 15:03:19,04/06/2021 17:31:48,04/06/2021 17:31:52,37082,45112,8030,148
6132,04/06/2021 17:51:53,04/06/2021 17:51:56,04/06/2021 21:04:36,04/06/2021 21:04:38,1202981,1214474,11493,192
6170,04/06/2021 18:28:42,04/06/2021 18:28:42,05/06/2021 04:29:56,05/06/2021 04:30:04,329295,366245,36950,601
6138,04/06/2021 00:30:57,04/06/2021 00:30:59,04/06/2021 16:19:57,05/06/2021 05:40:07,535592,590600,55008,1749
6184,04/06/2021 13:59:18,04/06/2021 13:59:35,05/06/2021 08:13:21,05/06/2021 08:13:56,1048242,1073800,25558,1094
6136,05/06/2021 08:41:02,05/06/2021 08:41:06,05/06/2021 08:43:36,05/06/2021 08:44:47,2251198,2251340,142,3
6132,04/06/2021 21:03:44,04/06/2021 21:03:49,05/06/2021 09:39:37,05/06/2021 09:39:41,3932956,3954704,21748,755
6189,04/06/2021 16:07:03,04/06/2021 16:07:06,05/06/2021 01:01:45,05/06/2021 10:19:11,277308954,277336695,27741,1092
6169,05/06/2021 11:46:34,05/06/2021 11:46:35,05/06/2021 11:47:04,05/06/2021 11:48:00,273385000,273385018,18,1
6136,05/06/2021 08:44:52,05/06/2021 08:44:57,05/06/2021 13:15:21,05/06/2021 13:16:17,2251340,2267799,16459,271
6169,05/06/2021 11:48:19,05/06/2021 11:48:21,05/06/2021 13:49:54,05/06/2021 13:49:56,273385018,273391279,6261,121
6170,05/06/2021 10:29:31,05/06/2021 10:29:32,05/06/2021 14:26:41,05/06/2021 14:26:43,366257,380764,14507,237
6187,05/06/2021 14:58:34,05/06/2021 14:58:36,05/06/2021 16:14:35,05/06/2021 16:14:37,78069,82213,4144,76
6178,05/06/2021 08:08:22,05/06/2021 08:08:24,05/06/2021 16:08:05,05/06/2021 17:19:19,286642288,286668343,26055,550
6151,05/06/2021 12:04:18,05/06/2021 12:04:19,05/06/2021 23:24:29,05/06/2021 23:24:34,103029368,103069825,40457,680
6170,05/06/2021 20:07:37,05/06/2021 20:07:38,06/06/2021 05:46:40,06/06/2021 05:46:42,380776,416425,35649,579
6107,05/06/2021 14:03:16,05/06/2021 14:03:18,06/06/2021 09:57:12,06/06/2021 09:57:35,569377,637578,68201,1194
6144,05/06/2021 14:31:08,05/06/2021 14:31:10,06/06/2021 00:13:24,06/06/2021 12:33:45,280378,315151,34773,1322
6144,05/06/2021 14:31:08,05/06/2021 14:31:10,06/06/2021 00:13:24,06/06/2021 12:33:45,280378,315151,34773,1322
6144,05/06/2021 14:31:08,05/06/2021 14:31:10,06/06/2021 00:13:24,06/06/2021 12:33:45,280378,315151,34773,1322
6136,05/06/2021 23:21:13,05/06/2021 23:21:16,06/06/2021 12:52:01,06/06/2021 12:52:03,2267825,2311414,43589,810
6168,06/06/2021 16:58:57,06/06/2021 16:58:58,06/06/2021 18:39:48,06/06/2021 18:40:31,273904670,273910380,5710,101
6168,06/06/2021 16:58:57,06/06/2021 16:58:58,06/06/2021 18:39:48,06/06/2021 18:40:31,273904670,273910380,5710,101
6168,06/06/2021 16:58:57,06/06/2021 16:58:58,06/06/2021 18:39:48,06/06/2021 18:40:31,273904670,273910380,5710,101
6168,06/06/2021 16:58:57,06/06/2021 16:58:58,06/06/2021 18:39:48,06/06/2021 18:40:31,273904670,273910380,5710,101
6189,06/06/2021 16:13:50,06/06/2021 16:13:52,06/06/2021 18:47:27,06/06/2021 19:17:28,277336752,277343313,6561,183
6184,06/06/2021 13:33:56,06/06/2021 13:33:57,07/06/2021 05:31:39,07/06/2021 05:31:41,1073860,1131005,57145,957
6170,06/06/2021 20:03:07,06/06/2021 20:03:08,07/06/2021 05:41:30,07/06/2021 05:41:34,416454,452124,35670,578
6132,05/06/2021 21:30:06,05/06/2021 21:30:07,06/06/2021 05:59:24,07/06/2021 07:00:31,3954728,3982905,28177,2010
6116,06/06/2021 17:25:15,06/06/2021 17:25:18,06/06/2021 20:49:32,07/06/2021 07:08:34,715403,728243,12840,823
6138,05/06/2021 11:39:06,05/06/2021 11:39:13,05/06/2021 13:42:02,07/06/2021 10:12:19,590614,597150,6536,2793
6132,07/06/2021 08:21:04,07/06/2021 08:21:06,07/06/2021 10:42:38,07/06/2021 10:43:04,3982908,3990728,7820,142
6147,07/06/2021 10:22:02,07/06/2021 10:22:03,07/06/2021 13:35:12,07/06/2021 13:35:16,407967,418200,10233,193
6132,07/06/2021 17:43:49,07/06/2021 17:43:50,07/06/2021 19:57:17,07/06/2021 19:58:55,3990742,3998230,7488,135
6169,07/06/2021 17:35:34,07/06/2021 17:35:37,07/06/2021 20:16:54,07/06/2021 20:16:54,273391397,273400308,8911,161
6109,07/06/2021 15:39:09,07/06/2021 15:39:09,07/06/2021 18:33:14,07/06/2021 21:00:07,376134,384369,8235,320
6155,07/06/2021 15:58:02,07/06/2021 15:58:03,07/06/2021 21:29:16,07/06/2021 21:29:18,135080,141362,6282,331
6119,07/06/2021 20:15:34,07/06/2021 20:15:38,08/06/2021 02:27:12,08/06/2021 02:45:17,1026637,1049660,23023,389
6189,07/06/2021 16:19:46,07/06/2021 16:19:48,07/06/2021 22:54:01,08/06/2021 04:54:26,277343353,277363082,19729,754
6170,07/06/2021 19:22:55,07/06/2021 19:22:58,07/06/2021 22:33:33,08/06/2021 07:52:58,452152,460704,8552,750
6138,07/06/2021 21:47:08,07/06/2021 21:47:10,08/06/2021 07:58:09,08/06/2021 07:58:12,597173,632704,35531,611
6137,07/06/2021 17:09:59,07/06/2021 17:10:00,08/06/2021 09:32:27,08/06/2021 09:42:52,183673,247923,64250,992
6118,08/06/2021 07:41:55,08/06/2021 07:41:58,08/06/2021 10:46:06,08/06/2021 11:50:10,2973630,2982060,8430,248
6148,08/06/2021 10:43:04,08/06/2021 10:43:05,08/06/2021 14:33:35,08/06/2021 14:33:37,267712,280823,13111,230
6170,08/06/2021 17:11:07,08/06/2021 17:11:10,08/06/2021 19:26:17,08/06/2021 19:26:19,460723,467869,7146,135
6143,08/06/2021 16:08:57,08/06/2021 16:09:01,08/06/2021 19:55:01,08/06/2021 19:55:34,1521220,1535229,14009,226
6143,08/06/2021 19:55:58,08/06/2021 19:55:58,08/06/2021 19:55:58,08/06/2021 19:56:02,1535229,1535229,0,0
6143,08/06/2021 19:56:22,08/06/2021 19:56:27,08/06/2021 20:13:52,08/06/2021 20:14:07,1535229,1536308,1079,17
6132,08/06/2021 20:25:44,08/06/2021 20:25:45,09/06/2021 02:11:46,09/06/2021 07:05:02,3998278,4016430,18152,639
6136,08/06/2021 15:02:12,08/06/2021 15:02:18,08/06/2021 23:12:52,09/06/2021 07:10:45,2311533,2341243,29710,968
6115,08/06/2021 17:12:02,08/06/2021 17:12:08,08/06/2021 22:43:36,09/06/2021 07:40:49,587100,605847,18747,868
6106,09/06/2021 08:36:44,09/06/2021 08:36:51,09/06/2021 12:33:09,09/06/2021 12:55:36,175484,188502,13018,258
6147,09/06/2021 07:44:35,09/06/2021 07:44:38,09/06/2021 10:56:39,09/06/2021 13:48:47,418319,426594,8275,364
6133,08/06/2021 21:42:28,08/06/2021 21:42:29,09/06/2021 15:31:42,09/06/2021 16:15:40,568811,631996,63185,1113
6193,09/06/2021 14:47:04,09/06/2021 14:47:09,09/06/2021 16:59:51,09/06/2021 18:26:09,440785,447988,7203,219
6155,09/06/2021 16:14:20,09/06/2021 16:14:22,09/06/2021 20:38:19,09/06/2021 21:30:10,141450,146438,4988,315
6170,09/06/2021 18:59:03,09/06/2021 18:59:04,10/06/2021 04:41:39,10/06/2021 04:41:46,467916,503647,35731,582
6189,09/06/2021 17:22:22,09/06/2021 17:22:24,10/06/2021 01:51:35,10/06/2021 04:59:16,277363151,277389621,26470,696
6110,09/06/2021 18:41:52,09/06/2021 18:41:54,09/06/2021 21:02:53,10/06/2021 07:11:13,95764,102130,6366,749
6106,09/06/2021 15:19:43,09/06/2021 15:19:51,09/06/2021 16:46:40,10/06/2021 07:47:00,188508,192946,4438,987
6138,09/06/2021 08:18:41,09/06/2021 08:18:44,10/06/2021 00:32:15,10/06/2021 12:59:11,632762,689810,57048,1720
6138,09/06/2021 08:18:41,09/06/2021 08:18:44,10/06/2021 00:32:15,10/06/2021 12:59:11,632762,689810,57048,1720
6169,10/06/2021 11:42:44,10/06/2021 11:42:46,10/06/2021 13:01:19,10/06/2021 18:15:49,273400450,273402957,2507,393
6169,10/06/2021 11:42:44,10/06/2021 11:42:46,10/06/2021 13:01:19,10/06/2021 18:15:49,273400450,273402957,2507,393
6155,10/06/2021 13:20:04,10/06/2021 13:20:05,10/06/2021 18:20:14,10/06/2021 18:20:20,146472,163684,17212,300
6170,10/06/2021 20:16:55,10/06/2021 20:16:56,11/06/2021 04:07:51,11/06/2021 04:07:56,503678,532632,28954,471
6189,10/06/2021 15:34:37,10/06/2021 15:34:39,10/06/2021 23:11:43,11/06/2021 04:49:57,277389641,277413058,23417,795
6118,10/06/2021 19:12:14,10/06/2021 19:12:46,11/06/2021 00:48:04,11/06/2021 05:39:51,2982121,3000633,18512,627
6132,10/06/2021 20:15:02,10/06/2021 20:15:02,11/06/2021 03:56:48,11/06/2021 07:06:37,4016504,4041169,24665,651
6179,11/06/2021 10:11:40,11/06/2021 10:11:48,11/06/2021 10:27:04,11/06/2021 10:27:07,274757100,274757944,844,15
6107,10/06/2021 16:53:09,10/06/2021 16:53:11,11/06/2021 11:31:26,11/06/2021 13:13:26,637821,703366,65545,1220
6168,11/06/2021 10:01:29,11/06/2021 10:01:33,11/06/2021 15:02:38,11/06/2021 15:02:42,273910609,273927966,17357,301
6136,11/06/2021 15:50:18,11/06/2021 15:50:22,11/06/2021 17:22:05,11/06/2021 17:22:10,2341372,2347084,5712,91
6123,11/06/2021 11:59:53,11/06/2021 11:59:54,11/06/2021 16:12:51,11/06/2021 16:19:25,274334,289692,15358,259
6178,11/06/2021 16:42:54,11/06/2021 16:42:56,11/06/2021 17:12:56,11/06/2021 17:12:58,286668627,286670220,1593,30
6169,11/06/2021 17:14:53,11/06/2021 17:14:55,11/06/2021 17:29:32,11/06/2021 17:29:34,273403008,273403816,808,14
6169,11/06/2021 17:30:04,11/06/2021 17:30:05,11/06/2021 20:50:51,11/06/2021 20:50:53,273403816,273414944,11128,200
6151,11/06/2021 17:41:20,11/06/2021 17:41:22,11/06/2021 19:36:36,11/06/2021 19:36:38,103070252,103076851,6599,115
6109,11/06/2021 17:03:01,11/06/2021 17:03:02,11/06/2021 19:47:14,11/06/2021 20:37:33,384632,392410,7778,214
6175,11/06/2021 20:50:09,11/06/2021 20:50:13,12/06/2021 00:33:19,12/06/2021 12:48:40,275253145,275265979,12834,958
6132,11/06/2021 22:48:26,11/06/2021 22:48:28,12/06/2021 07:48:04,12/06/2021 23:30:07,4041200,4070690,29490,1481
6170,11/06/2021 18:08:32,11/06/2021 18:08:33,12/06/2021 00:58:06,12/06/2021 06:16:59,532660,554169,21509,728
6184,11/06/2021 15:37:46,11/06/2021 15:37:52,12/06/2021 06:28:53,12/06/2021 06:29:02,1131223,1165143,33920,891
6184,11/06/2021 15:37:46,11/06/2021 15:37:52,12/06/2021 06:28:53,12/06/2021 06:29:02,1131223,1165143,33920,891
6169,12/06/2021 06:46:28,12/06/2021 06:46:30,12/06/2021 08:08:23,12/06/2021 08:55:19,273414967,273417568,2601,128
6185,12/06/2021 08:33:51,12/06/2021 08:33:52,12/06/2021 10:53:01,12/06/2021 10:53:03,285318428,285325974,7546,139
6189,11/06/2021 16:51:05,11/06/2021 16:51:07,12/06/2021 00:56:40,12/06/2021 08:42:57,277413081,277438198,25117,951
6130,12/06/2021 08:48:25,12/06/2021 08:48:26,12/06/2021 08:49:45,12/06/2021 08:49:53,179515,179551,36,1
6143,12/06/2021 08:55:57,12/06/2021 08:55:59,12/06/2021 09:33:37,12/06/2021 09:33:37,1536486,1538568,2082,37
6127,12/06/2021 10:30:11,12/06/2021 10:30:15,12/06/2021 10:46:44,12/06/2021 10:46:44,237271,238307,1036,16
6118,12/06/2021 08:33:03,12/06/2021 08:33:06,12/06/2021 11:25:03,12/06/2021 13:30:56,3000666,3008357,7691,297
6155,12/06/2021 15:01:31,12/06/2021 15:01:33,13/06/2021 04:53:25,13/06/2021 06:43:17,163777,211607,47830,941
6116,12/06/2021 10:50:21,12/06/2021 10:50:23,12/06/2021 14:16:26,12/06/2021 16:31:06,728491,741331,12840,340
6170,12/06/2021 17:52:53,12/06/2021 17:52:54,13/06/2021 05:07:44,13/06/2021 05:48:06,554192,592363,38171,715
6169,13/06/2021 08:34:21,13/06/2021 08:34:23,13/06/2021 14:14:17,13/06/2021 14:42:09,273417627,273431424,13797,367
6143,13/06/2021 10:33:33,13/06/2021 10:33:35,13/06/2021 10:42:55,13/06/2021 10:42:55,1538623,1539108,485,9
6123,13/06/2021 09:21:27,13/06/2021 09:21:28,13/06/2021 11:44:13,13/06/2021 11:44:15,289795,296342,6547,142
6136,13/06/2021 12:24:38,13/06/2021 12:24:42,13/06/2021 18:59:09,13/06/2021 19:08:22,2347187,2371565,24378,403
6106,13/06/2021 17:09:24,13/06/2021 17:09:33,13/06/2021 18:55:42,13/06/2021 18:55:55,193165,199028,5863,106
6189,13/06/2021 13:22:34,13/06/2021 13:22:40,13/06/2021 19:34:08,13/06/2021 19:34:38,277438253,277459432,21179,372
6132,13/06/2021 15:44:02,13/06/2021 15:44:04,13/06/2021 20:19:28,13/06/2021 20:19:41,4070722,4085935,15213,275
6170,13/06/2021 17:03:39,13/06/2021 17:03:40,14/06/2021 02:41:44,14/06/2021 04:46:38,592386,624723,32337,702
6184,13/06/2021 15:40:44,13/06/2021 15:40:45,14/06/2021 03:38:48,14/06/2021 04:49:07,1165211,1205941,40730,788
6189,13/06/2021 21:09:03,13/06/2021 21:09:05,14/06/2021 03:34:38,14/06/2021 05:07:40,277459435,277478783,19348,478
6136,13/06/2021 19:35:46,13/06/2021 19:35:47,14/06/2021 06:44:07,14/06/2021 06:44:09,2371566,2405398,33832,668
6132,14/06/2021 18:01:46,14/06/2021 18:01:47,14/06/2021 22:51:33,15/06/2021 07:10:25,4085978,4100125,14147,788
6189,14/06/2021 15:38:23,14/06/2021 15:38:25,14/06/2021 23:36:44,15/06/2021 04:53:44,277478803,277503431,24628,795
6189,14/06/2021 15:38:23,14/06/2021 15:38:25,14/06/2021 23:36:44,15/06/2021 04:53:44,277478803,277503431,24628,795
